document, label, prediction
6428,guns,cryptology
6429,guns,guns
6430,guns,guns
6431,guns,guns
6432,guns,guns
6433,guns,guns
6434,guns,guns
6435,guns,guns
6436,guns,guns
6437,guns,guns
6438,guns,guns
6439,guns,guns
6440,guns,guns
6441,guns,guns
6442,guns,guns
6443,guns,guns
6444,guns,guns
6445,guns,guns
6446,guns,guns
6447,guns,guns
6448,guns,guns
6449,guns,guns
6450,guns,guns
6451,guns,guns
6452,guns,guns
6453,guns,guns
6454,guns,guns
6455,guns,guns
6456,guns,guns
6457,guns,guns
6458,guns,guns
6459,guns,guns
6460,guns,guns
6461,guns,guns
6462,guns,guns
6463,guns,guns
6464,guns,guns
6465,guns,guns
6466,guns,guns
6467,guns,guns
6468,guns,guns
6469,guns,guns
6470,guns,guns
6471,guns,guns
6472,guns,guns
6473,guns,guns
6474,guns,guns
6475,guns,guns
6476,guns,guns
6477,guns,guns
6478,guns,guns
6479,guns,guns
6480,guns,guns
6481,guns,guns
6482,guns,guns
6483,guns,guns
6484,guns,guns
6485,guns,guns
6486,guns,guns
6487,guns,guns
6488,guns,politics
6489,guns,guns
6490,guns,guns
6491,guns,guns
6492,guns,guns
6493,guns,guns
6494,guns,guns
6495,guns,guns
6496,guns,guns
6497,guns,guns
6498,guns,guns
6499,guns,guns
6500,guns,guns
6501,guns,guns
6502,guns,guns
6503,guns,guns
6504,guns,guns
6505,guns,guns
6506,guns,guns
6507,guns,guns
6508,guns,guns
6509,guns,guns
6510,guns,guns
6511,guns,guns
6512,guns,guns
6513,guns,guns
6514,guns,mideastpolitics
6515,guns,guns
6516,guns,guns
6517,guns,guns
6518,guns,guns
6519,guns,guns
6520,guns,guns
6521,guns,guns
6522,guns,guns
6523,guns,guns
6524,guns,guns
6525,guns,guns
6526,guns,guns
6527,guns,guns
6528,guns,guns
6529,guns,guns
6530,guns,guns
6531,guns,guns
6532,guns,guns
6533,guns,guns
6534,guns,guns
6535,guns,politics
6536,guns,guns
6537,guns,guns
6538,guns,guns
6539,guns,guns
6540,guns,guns
6541,guns,politics
6542,guns,guns
6543,guns,guns
6544,guns,guns
6545,guns,guns
6546,guns,guns
6547,guns,guns
6548,guns,atheism
6549,guns,guns
6550,guns,christianity
6551,guns,guns
6552,guns,guns
6553,guns,politics
6554,guns,guns
6555,guns,guns
6556,guns,guns
6557,guns,guns
6558,guns,guns
6559,guns,guns
6560,guns,guns
6561,guns,guns
6562,guns,guns
6563,guns,guns
6564,guns,guns
6565,guns,guns
6566,guns,guns
6567,guns,politics
6568,guns,guns
6569,guns,guns
6570,guns,guns
6571,guns,religion
6572,guns,guns
6573,guns,guns
6574,guns,guns
6575,guns,guns
6576,guns,guns
6577,guns,guns
6578,guns,guns
6579,guns,guns
6580,guns,guns
6581,guns,politics
6582,guns,guns
6583,guns,politics
6584,guns,guns
6585,guns,guns
6586,guns,guns
6587,guns,guns
6588,guns,guns
6589,guns,guns
6590,guns,guns
6591,mideastpolitics,mideastpolitics
6592,mideastpolitics,mideastpolitics
6593,mideastpolitics,mideastpolitics
6594,mideastpolitics,mideastpolitics
6595,mideastpolitics,mideastpolitics
6596,mideastpolitics,mideastpolitics
6597,mideastpolitics,mideastpolitics
6598,mideastpolitics,mideastpolitics
6599,mideastpolitics,guns
6600,mideastpolitics,mideastpolitics
6601,mideastpolitics,mideastpolitics
6602,mideastpolitics,politics
6603,mideastpolitics,mideastpolitics
6604,mideastpolitics,christianity
6605,mideastpolitics,mideastpolitics
6606,mideastpolitics,mideastpolitics
6607,mideastpolitics,mideastpolitics
6608,mideastpolitics,mideastpolitics
6609,mideastpolitics,mideastpolitics
6610,mideastpolitics,mideastpolitics
6611,mideastpolitics,mideastpolitics
6612,mideastpolitics,mideastpolitics
6613,mideastpolitics,mideastpolitics
6614,mideastpolitics,mideastpolitics
6615,mideastpolitics,mideastpolitics
6616,mideastpolitics,mideastpolitics
6617,mideastpolitics,mideastpolitics
6618,mideastpolitics,mideastpolitics
6619,mideastpolitics,mideastpolitics
6620,mideastpolitics,mideastpolitics
6621,mideastpolitics,mideastpolitics
6622,mideastpolitics,mideastpolitics
6623,mideastpolitics,politics
6624,mideastpolitics,mideastpolitics
6625,mideastpolitics,mideastpolitics
6626,mideastpolitics,mideastpolitics
6627,mideastpolitics,guns
6628,mideastpolitics,cryptology
6629,mideastpolitics,mideastpolitics
6630,mideastpolitics,mideastpolitics
6631,mideastpolitics,mideastpolitics
6632,mideastpolitics,mideastpolitics
6633,mideastpolitics,mideastpolitics
6634,mideastpolitics,politics
6635,mideastpolitics,mideastpolitics
6636,mideastpolitics,mideastpolitics
6637,mideastpolitics,mideastpolitics
6638,mideastpolitics,politics
6639,mideastpolitics,mideastpolitics
6640,mideastpolitics,mideastpolitics
6641,mideastpolitics,politics
6642,mideastpolitics,mideastpolitics
6643,mideastpolitics,mideastpolitics
6644,mideastpolitics,mideastpolitics
6645,mideastpolitics,mideastpolitics
6646,mideastpolitics,mideastpolitics
6647,mideastpolitics,mideastpolitics
6648,mideastpolitics,mideastpolitics
6649,mideastpolitics,politics
6650,mideastpolitics,politics
6651,mideastpolitics,politics
6652,mideastpolitics,mideastpolitics
6653,mideastpolitics,politics
6654,mideastpolitics,atheism
6655,mideastpolitics,mideastpolitics
6656,mideastpolitics,mideastpolitics
6657,mideastpolitics,politics
6658,mideastpolitics,mideastpolitics
6659,mideastpolitics,politics
6660,mideastpolitics,mideastpolitics
6661,mideastpolitics,mideastpolitics
6662,mideastpolitics,mideastpolitics
6663,mideastpolitics,mideastpolitics
6664,mideastpolitics,mideastpolitics
6665,mideastpolitics,mideastpolitics
6666,mideastpolitics,mideastpolitics
6667,mideastpolitics,mideastpolitics
6668,mideastpolitics,mideastpolitics
6669,mideastpolitics,mideastpolitics
6670,mideastpolitics,mideastpolitics
6671,mideastpolitics,mideastpolitics
6672,mideastpolitics,mideastpolitics
6673,mideastpolitics,mideastpolitics
6674,mideastpolitics,mideastpolitics
6675,mideastpolitics,mideastpolitics
6676,mideastpolitics,mideastpolitics
6677,mideastpolitics,mideastpolitics
6678,mideastpolitics,mideastpolitics
6679,mideastpolitics,mideastpolitics
6680,mideastpolitics,mideastpolitics
6681,mideastpolitics,mideastpolitics
6682,mideastpolitics,mideastpolitics
6683,mideastpolitics,mideastpolitics
6684,mideastpolitics,mideastpolitics
6685,mideastpolitics,mideastpolitics
6686,mideastpolitics,mideastpolitics
6687,mideastpolitics,mideastpolitics
6688,mideastpolitics,mideastpolitics
6689,mideastpolitics,mideastpolitics
6690,mideastpolitics,mideastpolitics
6691,mideastpolitics,mideastpolitics
6692,mideastpolitics,autos
6693,mideastpolitics,mideastpolitics
6694,mideastpolitics,mideastpolitics
6695,mideastpolitics,mideastpolitics
6696,mideastpolitics,mideastpolitics
6697,mideastpolitics,mideastpolitics
6698,mideastpolitics,cryptology
6699,mideastpolitics,mideastpolitics
6700,mideastpolitics,politics
6701,mideastpolitics,mideastpolitics
6702,mideastpolitics,mideastpolitics
6703,mideastpolitics,mideastpolitics
6704,mideastpolitics,mideastpolitics
6705,mideastpolitics,mideastpolitics
6706,mideastpolitics,mideastpolitics
6707,mideastpolitics,mideastpolitics
6708,mideastpolitics,mideastpolitics
6709,mideastpolitics,mideastpolitics
6710,mideastpolitics,mideastpolitics
6711,mideastpolitics,mideastpolitics
6712,mideastpolitics,mideastpolitics
6713,mideastpolitics,mideastpolitics
6714,mideastpolitics,politics
6715,mideastpolitics,mideastpolitics
6716,mideastpolitics,mideastpolitics
6717,mideastpolitics,mideastpolitics
6718,mideastpolitics,mideastpolitics
6719,mideastpolitics,mideastpolitics
6720,mideastpolitics,mideastpolitics
6721,mideastpolitics,mideastpolitics
6722,mideastpolitics,politics
6723,mideastpolitics,mideastpolitics
6724,mideastpolitics,mideastpolitics
6725,mideastpolitics,mideastpolitics
6726,mideastpolitics,christianity
6727,mideastpolitics,mideastpolitics
6728,mideastpolitics,mideastpolitics
6729,mideastpolitics,politics
6730,mideastpolitics,politics
6731,mideastpolitics,christianity
6732,mideastpolitics,mideastpolitics
6733,mideastpolitics,mideastpolitics
6734,mideastpolitics,mideastpolitics
6735,mideastpolitics,politics
6736,mideastpolitics,mideastpolitics
6737,mideastpolitics,mideastpolitics
6738,mideastpolitics,cryptology
6739,mideastpolitics,mideastpolitics
6740,mideastpolitics,christianity
6741,mideastpolitics,mideastpolitics
6742,mideastpolitics,mideastpolitics
6743,mideastpolitics,mideastpolitics
6744,mideastpolitics,mideastpolitics
6745,mideastpolitics,mideastpolitics
6746,mideastpolitics,mideastpolitics
6747,mideastpolitics,mideastpolitics
6748,mideastpolitics,mideastpolitics
6749,mideastpolitics,mideastpolitics
6750,mideastpolitics,mideastpolitics
6751,mideastpolitics,atheism
6752,mideastpolitics,mideastpolitics
6753,mideastpolitics,mideastpolitics
6754,mideastpolitics,mideastpolitics
6755,mideastpolitics,mideastpolitics
6756,mideastpolitics,mideastpolitics
6757,mideastpolitics,mideastpolitics
6758,mideastpolitics,mideastpolitics
6759,mideastpolitics,mideastpolitics
6760,mideastpolitics,mideastpolitics
6761,mideastpolitics,mideastpolitics
6762,mideastpolitics,mideastpolitics
6763,mideastpolitics,mideastpolitics
6764,mideastpolitics,atheism
6765,mideastpolitics,mideastpolitics
6766,mideastpolitics,mideastpolitics
6767,mideastpolitics,mideastpolitics
6768,mideastpolitics,mideastpolitics
6769,mideastpolitics,mideastpolitics
6770,mideastpolitics,mideastpolitics
6771,mideastpolitics,mideastpolitics
6772,mideastpolitics,mideastpolitics
6773,mideastpolitics,mideastpolitics
6774,mideastpolitics,mideastpolitics
6775,mideastpolitics,mideastpolitics
6776,mideastpolitics,mideastpolitics
6777,mideastpolitics,mideastpolitics
6778,mideastpolitics,mideastpolitics
6779,mideastpolitics,mideastpolitics
6780,mideastpolitics,mideastpolitics
6781,mideastpolitics,mideastpolitics
6782,mideastpolitics,mideastpolitics
6783,mideastpolitics,mideastpolitics
6784,mideastpolitics,cryptology
6785,mideastpolitics,mideastpolitics
6786,mideastpolitics,mideastpolitics
6787,mideastpolitics,mideastpolitics
6788,mideastpolitics,mideastpolitics
6789,mideastpolitics,mideastpolitics
6790,mideastpolitics,mideastpolitics
6791,mideastpolitics,mideastpolitics
6792,mideastpolitics,mideastpolitics
6793,mideastpolitics,mideastpolitics
6794,mideastpolitics,mideastpolitics
6795,mideastpolitics,mideastpolitics
6796,mideastpolitics,mideastpolitics
6797,mideastpolitics,mideastpolitics
6798,mideastpolitics,christianity
6799,mideastpolitics,mideastpolitics
6800,mideastpolitics,mideastpolitics
6801,mideastpolitics,mideastpolitics
6802,mideastpolitics,mideastpolitics
6803,mideastpolitics,mideastpolitics
6804,mideastpolitics,atheism
6805,mideastpolitics,mideastpolitics
6806,mideastpolitics,mideastpolitics
6807,mideastpolitics,mideastpolitics
6808,mideastpolitics,mideastpolitics
6809,mideastpolitics,mideastpolitics
6810,mideastpolitics,mideastpolitics
6811,mideastpolitics,mideastpolitics
6812,mideastpolitics,mideastpolitics
6813,mideastpolitics,mideastpolitics
6814,mideastpolitics,mideastpolitics
6815,mideastpolitics,mideastpolitics
6816,mideastpolitics,mideastpolitics
6817,mideastpolitics,mideastpolitics
6818,mideastpolitics,mideastpolitics
6819,mideastpolitics,mideastpolitics
6820,mideastpolitics,mideastpolitics
6821,mideastpolitics,mideastpolitics
6822,mideastpolitics,motorcycles
6823,mideastpolitics,mideastpolitics
6824,mideastpolitics,mideastpolitics
6825,mideastpolitics,mideastpolitics
6826,mideastpolitics,mideastpolitics
6827,mideastpolitics,mideastpolitics
6828,mideastpolitics,mideastpolitics
6829,mideastpolitics,mideastpolitics
6830,mideastpolitics,mideastpolitics
6831,mideastpolitics,mideastpolitics
6832,mideastpolitics,mideastpolitics
6833,mideastpolitics,mideastpolitics
6834,mideastpolitics,mideastpolitics
6835,mideastpolitics,mideastpolitics
6836,mideastpolitics,mideastpolitics
6837,mideastpolitics,mideastpolitics
6838,mideastpolitics,mideastpolitics
6839,mideastpolitics,mideastpolitics
6840,mideastpolitics,mideastpolitics
6841,mideastpolitics,cryptology
6842,mideastpolitics,mideastpolitics
6843,mideastpolitics,mideastpolitics
6844,mideastpolitics,mideastpolitics
6845,mideastpolitics,mideastpolitics
6846,mideastpolitics,mideastpolitics
6847,mideastpolitics,mideastpolitics
6848,mideastpolitics,mideastpolitics
6849,mideastpolitics,mideastpolitics
6850,mideastpolitics,mideastpolitics
6851,mideastpolitics,mideastpolitics
6852,mideastpolitics,mideastpolitics
6853,mideastpolitics,mideastpolitics
6854,mideastpolitics,mideastpolitics
6855,mideastpolitics,mideastpolitics
6856,mideastpolitics,mideastpolitics
6857,mideastpolitics,mideastpolitics
6858,mideastpolitics,mideastpolitics
6859,mideastpolitics,mideastpolitics
6860,mideastpolitics,mideastpolitics
6861,mideastpolitics,mideastpolitics
6862,mideastpolitics,mideastpolitics
6863,mideastpolitics,mideastpolitics
6864,mideastpolitics,mideastpolitics
6865,mideastpolitics,mideastpolitics
6866,mideastpolitics,mideastpolitics
6867,mideastpolitics,mideastpolitics
6868,mideastpolitics,mideastpolitics
6869,mideastpolitics,mideastpolitics
6870,mideastpolitics,mideastpolitics
6871,mideastpolitics,mideastpolitics
6872,mideastpolitics,politics
6873,mideastpolitics,mideastpolitics
6874,mideastpolitics,mideastpolitics
6875,mideastpolitics,mideastpolitics
6876,mideastpolitics,mideastpolitics
6877,mideastpolitics,mideastpolitics
6878,mideastpolitics,mideastpolitics
6879,mideastpolitics,hockey
6880,mideastpolitics,mideastpolitics
6881,mideastpolitics,mideastpolitics
6882,mideastpolitics,mideastpolitics
6883,mideastpolitics,mideastpolitics
6884,mideastpolitics,baseball
6885,mideastpolitics,mideastpolitics
6886,mideastpolitics,mideastpolitics
6887,mideastpolitics,mideastpolitics
6888,mideastpolitics,graphics
6889,mideastpolitics,mideastpolitics
6890,mideastpolitics,mideastpolitics
6891,mideastpolitics,mideastpolitics
6892,mideastpolitics,mideastpolitics
6893,mideastpolitics,mideastpolitics
6894,mideastpolitics,mideastpolitics
6895,mideastpolitics,mideastpolitics
6896,mideastpolitics,mideastpolitics
6897,mideastpolitics,mideastpolitics
6898,mideastpolitics,mideastpolitics
6899,mideastpolitics,atheism
6900,mideastpolitics,mideastpolitics
6901,mideastpolitics,mideastpolitics
6902,mideastpolitics,mideastpolitics
6903,mideastpolitics,mideastpolitics
6904,mideastpolitics,mideastpolitics
6905,mideastpolitics,mideastpolitics
6906,mideastpolitics,mideastpolitics
6907,mideastpolitics,mideastpolitics
6908,mideastpolitics,mideastpolitics
6909,mideastpolitics,mideastpolitics
6910,mideastpolitics,mideastpolitics
6911,mideastpolitics,politics
6912,mideastpolitics,mideastpolitics
6913,mideastpolitics,mideastpolitics
6914,mideastpolitics,mideastpolitics
6915,mideastpolitics,mideastpolitics
6916,mideastpolitics,mideastpolitics
6917,mideastpolitics,mideastpolitics
6918,mideastpolitics,mideastpolitics
6919,mideastpolitics,mideastpolitics
6920,mideastpolitics,mideastpolitics
6921,mideastpolitics,mideastpolitics
6922,mideastpolitics,mideastpolitics
6923,mideastpolitics,mideastpolitics
6924,mideastpolitics,mideastpolitics
6925,mideastpolitics,mideastpolitics
6926,mideastpolitics,mideastpolitics
6927,mideastpolitics,mideastpolitics
6928,mideastpolitics,mideastpolitics
6929,mideastpolitics,mideastpolitics
6930,mideastpolitics,mideastpolitics
6931,mideastpolitics,mideastpolitics
6932,mideastpolitics,mideastpolitics
6933,mideastpolitics,mideastpolitics
6934,mideastpolitics,mideastpolitics
6935,mideastpolitics,mideastpolitics
6936,mideastpolitics,mideastpolitics
6937,mideastpolitics,mideastpolitics
6938,mideastpolitics,mideastpolitics
6939,mideastpolitics,mideastpolitics
6940,mideastpolitics,mideastpolitics
6941,mideastpolitics,mideastpolitics
6942,mideastpolitics,christianity
6943,mideastpolitics,mideastpolitics
6944,mideastpolitics,mideastpolitics
6945,mideastpolitics,mideastpolitics
6946,mideastpolitics,mideastpolitics
6947,mideastpolitics,mideastpolitics
6948,mideastpolitics,mideastpolitics
6949,mideastpolitics,mideastpolitics
6950,mideastpolitics,mideastpolitics
6951,mideastpolitics,mideastpolitics
6952,mideastpolitics,mideastpolitics
6953,mideastpolitics,mideastpolitics
6954,mideastpolitics,mideastpolitics
6955,mideastpolitics,mideastpolitics
6956,mideastpolitics,mideastpolitics
6957,mideastpolitics,christianity
6958,mideastpolitics,guns
6959,mideastpolitics,mideastpolitics
6960,mideastpolitics,mideastpolitics
6961,mideastpolitics,mideastpolitics
6962,mideastpolitics,mideastpolitics
6963,mideastpolitics,atheism
6964,mideastpolitics,mideastpolitics
6965,mideastpolitics,mideastpolitics
6966,mideastpolitics,mideastpolitics
6967,politics,politics
6968,politics,politics
6969,politics,politics
6970,politics,medicine
6971,politics,medicine
6972,politics,politics
6973,politics,politics
6974,politics,politics
6975,politics,guns
6976,politics,politics
6977,politics,politics
6978,politics,politics
6979,politics,politics
6980,politics,guns
6981,politics,guns
6982,politics,mideastpolitics
6983,politics,politics
6984,politics,politics
6985,politics,politics
6986,politics,politics
6987,politics,guns
6988,politics,politics
6989,politics,guns
6990,politics,politics
6991,politics,politics
6992,politics,politics
6993,politics,politics
6994,politics,politics
6995,politics,politics
6996,politics,politics
6997,politics,politics
6998,politics,politics
6999,politics,politics
7000,politics,guns
7001,politics,guns
7002,politics,guns
7003,politics,guns
7004,politics,guns
7005,politics,guns
7006,politics,politics
7007,politics,atheism
7008,politics,politics
7009,politics,politics
7010,politics,politics
7011,politics,politics
7012,politics,politics
7013,politics,guns
7014,politics,guns
7015,politics,politics
7016,politics,guns
7017,politics,politics
7018,politics,politics
7019,politics,politics
7020,politics,politics
7021,politics,politics
7022,politics,politics
7023,politics,politics
7024,politics,guns
7025,politics,guns
7026,politics,politics
7027,politics,politics
7028,politics,politics
7029,politics,politics
7030,politics,politics
7031,politics,politics
7032,politics,politics
7033,politics,guns
7034,politics,politics
7035,politics,guns
7036,politics,mideastpolitics
7037,politics,politics
7038,politics,guns
7039,politics,atheism
7040,politics,politics
7041,politics,guns
7042,politics,guns
7043,politics,guns
7044,politics,politics
7045,politics,politics
7046,politics,politics
7047,politics,guns
7048,politics,guns
7049,politics,politics
7050,politics,guns
7051,politics,politics
7052,politics,politics
7053,politics,politics
7054,politics,politics
7055,politics,cryptology
7056,politics,politics
7057,politics,guns
7058,politics,guns
7059,politics,politics
7060,politics,guns
7061,politics,medicine
7062,politics,medicine
7063,politics,politics
7064,politics,politics
7065,politics,guns
7066,politics,guns
7067,politics,guns
7068,politics,politics
7069,politics,atheism
7070,politics,politics
7071,politics,guns
7072,politics,politics
7073,politics,guns
7074,politics,politics
7075,politics,politics
7076,politics,politics
7077,politics,politics
7078,politics,politics
7079,politics,guns
7080,politics,atheism
7081,politics,politics
7082,politics,politics
7083,politics,guns
7084,politics,politics
7085,politics,politics
7086,politics,guns
7087,politics,guns
7088,politics,mideastpolitics
7089,politics,guns
7090,politics,guns
7091,politics,politics
7092,politics,guns
7093,politics,politics
7094,politics,guns
7095,politics,politics
7096,politics,politics
7097,politics,politics
7098,politics,guns
7099,politics,politics
7100,politics,guns
7101,politics,politics
7102,politics,guns
7103,politics,guns
7104,politics,guns
7105,politics,graphics
7106,politics,politics
7107,politics,guns
7108,politics,guns
7109,politics,guns
7110,politics,guns
7111,politics,guns
7112,politics,mideastpolitics
7113,politics,guns
7114,politics,guns
7115,politics,politics
7116,politics,politics
7117,politics,politics
7118,politics,atheism
7119,politics,christianity
7120,politics,politics
7121,politics,politics
7122,politics,christianity
7123,politics,politics
7124,politics,politics
7125,politics,politics
7126,politics,cryptology
7127,politics,politics
7128,politics,politics
7129,politics,politics
7130,politics,politics
7131,politics,politics
7132,politics,guns
7133,politics,politics
7134,politics,politics
7135,politics,politics
7136,politics,politics
7137,politics,politics
7138,politics,politics
7139,politics,politics
7140,politics,politics
7141,politics,politics
7142,politics,politics
7143,politics,guns
7144,politics,politics
7145,politics,politics
7146,politics,politics
7147,politics,politics
7148,politics,politics
7149,politics,politics
7150,politics,politics
7151,politics,politics
7152,politics,politics
7153,politics,guns
7154,politics,politics
7155,politics,politics
7156,politics,guns
7157,politics,guns
7158,politics,politics
7159,politics,politics
7160,politics,politics
7161,politics,guns
7162,politics,guns
7163,politics,politics
7164,politics,politics
7165,politics,politics
7166,politics,guns
7167,politics,politics
7168,politics,politics
7169,politics,politics
7170,politics,politics
7171,politics,guns
7172,politics,politics
7173,politics,cryptology
7174,politics,guns
7175,politics,politics
7176,politics,politics
7177,politics,politics
7178,politics,politics
7179,politics,guns
7180,politics,politics
7181,politics,politics
7182,politics,guns
7183,politics,politics
7184,politics,guns
7185,politics,politics
7186,politics,politics
7187,politics,guns
7188,politics,politics
7189,politics,guns
7190,politics,guns
7191,politics,politics
7192,politics,politics
7193,politics,politics
7194,politics,politics
7195,politics,politics
7196,politics,politics
7197,politics,politics
7198,politics,guns
7199,politics,guns
7200,politics,guns
7201,politics,politics
7202,politics,politics
7203,politics,politics
7204,politics,christianity
7205,politics,politics
7206,politics,guns
7207,politics,guns
7208,politics,politics
7209,politics,politics
7210,politics,politics
7211,politics,guns
7212,politics,guns
7213,politics,politics
7214,politics,politics
7215,politics,politics
7216,politics,politics
7217,politics,guns
7218,politics,politics
7219,politics,politics
7220,politics,guns
7221,politics,politics
7222,politics,politics
7223,politics,guns
7224,politics,guns
7225,politics,politics
7226,politics,cryptology
7227,politics,guns
7228,politics,politics
7229,politics,politics
7230,politics,politics
7231,politics,guns
7232,politics,politics
7233,politics,christianity
7234,politics,politics
7235,politics,politics
7236,politics,politics
7237,politics,politics
7238,politics,politics
7239,politics,guns
7240,politics,guns
7241,politics,politics
7242,politics,politics
7243,politics,guns
7244,politics,politics
7245,politics,politics
7246,politics,guns
7247,politics,politics
7248,politics,politics
7249,politics,guns
7250,politics,guns
7251,politics,guns
7252,politics,guns
7253,politics,guns
7254,politics,politics
7255,politics,politics
7256,politics,guns
7257,politics,guns
7258,politics,politics
7259,politics,mideastpolitics
7260,politics,guns
7261,politics,guns
7262,politics,guns
7263,politics,guns
7264,politics,guns
7265,politics,guns
7266,politics,guns
7267,politics,politics
7268,politics,politics
7269,politics,politics
7270,politics,politics
7271,politics,politics
7272,politics,politics
7273,politics,politics
7274,politics,politics
7275,politics,guns
7276,politics,guns
7277,religion,christianity
7278,religion,religion
7279,religion,christianity
7280,religion,graphics
7281,religion,graphics
7282,religion,christianity
7283,religion,christianity
7284,religion,christianity
7285,religion,christianity
7286,religion,religion
7287,religion,religion
7288,religion,guns
7289,religion,guns
7290,religion,christianity
7291,religion,religion
7292,religion,religion
7293,religion,atheism
7294,religion,atheism
7295,religion,religion
7296,religion,religion
7297,religion,atheism
7298,religion,christianity
7299,religion,religion
7300,religion,christianity
7301,religion,religion
7302,religion,religion
7303,religion,mideastpolitics
7304,religion,religion
7305,religion,guns
7306,religion,religion
7307,religion,christianity
7308,religion,religion
7309,religion,guns
7310,religion,atheism
7311,religion,atheism
7312,religion,guns
7313,religion,atheism
7314,religion,atheism
7315,religion,christianity
7316,religion,christianity
7317,religion,atheism
7318,religion,atheism
7319,religion,christianity
7320,religion,christianity
7321,religion,religion
7322,religion,politics
7323,religion,atheism
7324,religion,christianity
7325,religion,medicine
7326,religion,christianity
7327,religion,religion
7328,religion,religion
7329,religion,religion
7330,religion,christianity
7331,religion,religion
7332,religion,guns
7333,religion,guns
7334,religion,politics
7335,religion,politics
7336,religion,christianity
7337,religion,guns
7338,religion,politics
7339,religion,christianity
7340,religion,religion
7341,religion,christianity
7342,religion,christianity
7343,religion,christianity
7344,religion,christianity
7345,religion,christianity
7346,religion,religion
7347,religion,christianity
7348,religion,christianity
7349,religion,religion
7350,religion,christianity
7351,religion,atheism
7352,religion,mideastpolitics
7353,religion,christianity
7354,religion,christianity
7355,religion,guns
7356,religion,religion
7357,religion,atheism
7358,religion,atheism
7359,religion,atheism
7360,religion,religion
7361,religion,religion
7362,religion,christianity
7363,religion,christianity
7364,religion,christianity
7365,religion,christianity
7366,religion,religion
7367,religion,religion
7368,religion,religion
7369,religion,religion
7370,religion,christianity
7371,religion,autos
7372,religion,medicine
7373,religion,cryptology
7374,religion,atheism
7375,religion,religion
7376,religion,christianity
7377,religion,christianity
7378,religion,politics
7379,religion,religion
7380,religion,christianity
7381,religion,atheism
7382,religion,religion
7383,religion,christianity
7384,religion,atheism
7385,religion,christianity
7386,religion,religion
7387,religion,religion
7388,religion,religion
7389,religion,religion
7390,religion,atheism
7391,religion,atheism
7392,religion,religion
7393,religion,religion
7394,religion,religion
7395,religion,religion
7396,religion,christianity
7397,religion,christianity
7398,religion,religion
7399,religion,religion
7400,religion,religion
7401,religion,religion
7402,religion,religion
7403,religion,christianity
7404,religion,christianity
7405,religion,atheism
7406,religion,religion
7407,religion,atheism
7408,religion,religion
7409,religion,religion
7410,religion,christianity
7411,religion,christianity
7412,religion,religion
7413,religion,christianity
7414,religion,atheism
7415,religion,religion
7416,religion,religion
7417,religion,religion
7418,religion,religion
7419,religion,religion
7420,religion,religion
7421,religion,atheism
7422,religion,religion
7423,religion,religion
7424,religion,religion
7425,religion,christianity
7426,religion,atheism
7427,religion,atheism
7428,religion,atheism
7429,religion,guns
7430,religion,atheism
7431,religion,religion
7432,religion,christianity
7433,religion,religion
7434,religion,atheism
7435,religion,religion
7436,religion,christianity
7437,religion,religion
7438,religion,atheism
7439,religion,religion
7440,religion,christianity
7441,religion,religion
7442,religion,religion
7443,religion,religion
7444,religion,religion
7445,religion,religion
7446,religion,religion
7447,religion,guns
7448,religion,religion
7449,religion,christianity
7450,religion,guns
7451,religion,christianity
7452,religion,politics
7453,religion,religion
7454,religion,atheism
7455,religion,atheism
7456,religion,christianity
7457,religion,christianity
7458,religion,politics
7459,religion,atheism
7460,religion,religion
7461,religion,religion
7462,religion,christianity
7463,religion,atheism
7464,religion,guns
7465,religion,guns
7466,religion,christianity
7467,religion,religion
7468,religion,religion
7469,religion,religion
7470,religion,atheism
7471,religion,atheism
7472,religion,atheism
7473,religion,christianity
7474,religion,atheism
7475,religion,atheism
7476,religion,religion
7477,religion,christianity
7478,religion,atheism
7479,religion,atheism
7480,religion,atheism
7481,religion,christianity
7482,religion,religion
7483,religion,christianity
7484,religion,christianity
7485,religion,christianity
7486,religion,christianity
7487,religion,guns
7488,religion,religion
7489,religion,christianity
7490,religion,guns
7491,religion,religion
7492,religion,atheism
7493,religion,religion
7494,religion,atheism
7495,religion,christianity
7496,religion,religion
7497,religion,atheism
7498,religion,religion
7499,religion,religion
7500,religion,religion
7501,religion,religion
7502,religion,christianity
7503,religion,christianity
7504,religion,christianity
7505,religion,guns
7506,religion,christianity
7507,religion,religion
7508,religion,mideastpolitics
7509,religion,christianity
7510,religion,christianity
7511,religion,christianity
7512,religion,guns
7513,religion,atheism
7514,religion,cryptology
7515,religion,christianity
7516,religion,atheism
7517,religion,guns
7518,religion,politics
7519,religion,christianity
7520,religion,christianity
7521,religion,religion
7522,religion,christianity
7523,religion,christianity
7524,religion,guns
7525,religion,christianity
7526,religion,christianity
7527,religion,atheism
